,structure_name,number_of_vertices,surface_area_mm^2,gray_matter_volume_mm^3,average_thickness_mm,thickness_stddev_mm,integrated_rectified_mean_curvature_mm^-1,integrated_rectified_gaussian_curvature_mm^-2,folding_index,intrinsic_curvature_index
22,G_oc-temp_med-Parahip,1134,758,3818,3.645,0.6459999999999999,0.11800000000000001,0.031,12,1.4
23,G_orbital,3415,2356,9179,2.943,0.652,0.162,0.044000000000000004,88,6.3
24,G_pariet_inf-Angular,3742,2418,8971,2.7769999999999997,0.585,0.147,0.031,72,4.7
25,G_pariet_inf-Supramar,2315,1520,5454,2.945,0.452,0.146,0.037000000000000005,43,3.3
26,G_parietal_sup,2644,1676,5438,2.519,0.5429999999999999,0.132,0.024,38,2.6
27,G_postcentral,2456,1509,4669,2.3209999999999997,0.642,0.122,0.026000000000000002,33,2.5
28,G_precentral,3232,1871,8268,3.09,0.628,0.10300000000000001,0.024,31,2.9
29,G_precuneus,3145,2025,6840,2.7060000000000004,0.46799999999999997,0.135,0.026000000000000002,47,3.2
30,G_rectus,972,663,2289,2.565,0.627,0.14800000000000002,0.039,22,1.8
31,G_subcallosal,680,413,872,2.18,1.287,0.10800000000000001,0.05,11,1.4
32,G_temp_sup-G_T_transv,486,271,968,2.714,0.429,0.115,0.023,6,0.4
33,G_temp_sup-Lateral,2290,1494,6826,3.241,0.634,0.129,0.026000000000000002,37,2.5
34,G_temp_sup-Plan_polar,1363,918,2884,3.0469999999999997,0.794,0.102,0.031,9,1.8
35,G_temp_sup-Plan_tempo,875,577,1638,2.741,0.466,0.11199999999999999,0.02,9,0.7
36,G_temporal_inf,3203,2110,8285,2.967,0.623,0.145,0.036000000000000004,68,4.7
37,G_temporal_middle,3732,2541,10888,3.162,0.5670000000000001,0.147,0.032,76,5.0
38,Lat_Fis-ant-Horizont,411,277,540,2.2430000000000003,0.324,0.09300000000000001,0.011000000000000001,2,0.2
39,Lat_Fis-ant-Vertical,178,129,298,2.458,0.46799999999999997,0.10300000000000001,0.01,1,0.1
40,Lat_Fis-post,1315,892,1886,2.7119999999999997,0.457,0.107,0.021,8,1.2
41,Pole_occipital,4273,2625,6060,2.088,0.648,0.145,0.038,63,6.6
42,Pole_temporal,1900,1342,7270,3.575,0.802,0.145,0.038,31,2.9
43,S_calcarine,2836,1895,2843,1.784,0.605,0.138,0.031,32,3.6
44,S_central,3576,2422,4137,2.002,0.623,0.102,0.018000000000000002,21,2.7
45,S_cingul-Marginalis,1338,900,1924,2.365,0.371,0.109,0.019,10,1.0
46,S_circular_insula_ant,937,639,1348,2.57,0.516,0.11800000000000001,0.022000000000000002,6,0.9
47,S_circular_insula_inf,1249,813,1951,2.9589999999999996,0.6459999999999999,0.09,0.018000000000000002,6,1.2
48,S_circular_insula_sup,1485,997,2378,2.929,0.49200000000000005,0.10400000000000001,0.017,8,1.1
49,S_collat_transv_ant,1148,791,2095,2.8539999999999996,0.647,0.113,0.022000000000000002,9,1.0
50,S_collat_transv_post,672,475,926,2.273,0.445,0.16699999999999998,0.04,10,1.2
51,S_front_inf,2576,1739,3835,2.412,0.355,0.11699999999999999,0.02,23,2.1
52,S_front_middle,2423,1647,3540,2.4,0.41,0.122,0.022000000000000002,20,2.2
53,S_front_sup,3085,2155,5113,2.625,0.382,0.1,0.015,20,1.9
54,S_interm_prim-Jensen,228,173,444,2.628,0.275,0.091,0.013000000000000001,1,0.2
55,S_intrapariet&P_trans,3349,2219,4626,2.255,0.368,0.106,0.018000000000000002,28,2.1
56,S_oc_middle&Lunatus,1499,1080,1977,2.246,0.43200000000000005,0.122,0.022000000000000002,11,1.4
57,S_oc_sup&transversal,1506,1002,1992,2.21,0.319,0.127,0.025,15,1.4
58,S_occipital_ant,1095,773,1508,2.249,0.34700000000000003,0.11199999999999999,0.018000000000000002,8,0.8
59,S_oc-temp_lat,1079,772,1788,2.661,0.505,0.14300000000000002,0.027000000000000003,13,1.1
60,S_oc-temp_med&Lingual,1885,1280,2701,2.289,0.522,0.11699999999999999,0.02,18,1.4
61,S_orbital_lateral,600,437,769,2.153,0.414,0.13699999999999998,0.026000000000000002,5,0.7
62,S_orbital_med-olfact,872,616,1266,2.374,0.682,0.105,0.013999999999999999,5,0.5
63,S_orbital-H_Shaped,1671,1146,3041,2.6310000000000002,0.639,0.134,0.027999999999999997,18,2.0
64,S_parieto_occipital,2691,1780,3671,2.4019999999999997,0.483,0.125,0.027000000000000003,25,3.1
65,S_pericallosal,2279,1404,1742,1.5730000000000002,0.5479999999999999,0.11199999999999999,0.017,28,1.3
66,S_postcentral,2926,1957,4043,2.336,0.35700000000000004,0.115,0.019,27,2.4
67,S_precentral-inf-part,1562,1088,2663,2.7539999999999996,0.37799999999999995,0.10300000000000001,0.015,11,1.0
68,S_precentral-sup-part,1771,1223,2845,2.695,0.382,0.105,0.016,12,1.3
69,S_suborbital,239,172,355,2.68,0.609,0.18,0.023,4,0.3
70,S_subparietal,1518,1056,2375,2.476,0.361,0.11900000000000001,0.025,13,1.4
71,S_temporal_inf,1854,1264,2664,2.6010000000000004,0.428,0.11,0.018000000000000002,11,1.4
72,S_temporal_sup,7698,5341,12879,2.6,0.491,0.11199999999999999,0.019,66,6.1
73,S_temporal_transverse,266,187,390,2.85,0.308,0.133,0.015,2,0.2
